alpha,lambda,round,mean_acc,std_acc,best_acc
0.5,0.7,0,82.625,0.0,82.625
0.5,0.7,1,93.425,3.2099,97.0
0.5,0.7,2,93.425,2.5192,96.625
0.5,0.7,3,93.8375,1.0455,95.125
0.5,0.7,4,92.725,4.008,95.9375
0.5,0.7,5,91.8125,4.1817,95.25
0.5,0.7,6,92.0125,4.0021,95.5625
0.5,0.7,7,92.175,2.1247,95.125
0.5,0.7,8,93.2125,0.9042,94.1875
