alpha,lambda,round,mean_acc,std_acc,best_acc
0.3,0.9,0,82.625,0.0,82.625
0.3,0.9,1,93.425,3.2099,97.0
0.3,0.9,2,91.7875,4.0058,97.125
0.3,0.9,3,92.425,1.8442,94.375
0.3,0.9,4,91.15,4.9247,94.75
0.3,0.9,5,92.025,2.6028,94.3125
0.3,0.9,6,91.3,2.7327,95.625
0.3,0.9,7,92.15,2.0168,94.375
0.3,0.9,8,91.6125,2.2262,95.0625
