alpha,lambda,round,mean_acc,std_acc,best_acc
0.1,0.1,0,82.625,0.0,82.625
0.1,0.1,1,93.425,3.2099,97.0
0.1,0.1,2,91.2125,4.3675,96.3125
0.1,0.1,3,90.6375,3.809,95.5
0.1,0.1,4,93.85,1.3839,94.9375
0.1,0.1,5,92.0625,2.0884,94.6875
0.1,0.1,6,93.1875,1.481,95.3125
0.1,0.1,7,91.8625,1.1968,93.375
0.1,0.1,8,91.6125,2.2156,94.3125
