alpha,lambda,round,mean_acc,std_acc,best_acc
0.5,0.3,0,82.625,0.0,82.625
0.5,0.3,1,93.425,3.2099,97.0
0.5,0.3,2,93.4,2.5181,96.625
0.5,0.3,3,93.5125,1.2705,95.125
0.5,0.3,4,93.0125,3.2869,95.9375
0.5,0.3,5,92.875,1.8661,94.4375
0.5,0.3,6,92.875,2.1977,95.8125
0.5,0.3,7,92.2125,2.1395,95.625
0.5,0.3,8,92.8875,1.0518,94.25
