alpha,lambda,round,mean_acc,std_acc,best_acc
0.7,0.3,0,82.625,0.0,82.625
0.7,0.3,1,93.425,3.2099,97.0
0.7,0.3,2,92.9,3.2094,97.3125
0.7,0.3,3,93.7375,1.3978,95.0
0.7,0.3,4,91.75,4.2166,95.8125
0.7,0.3,5,91.9125,3.0906,95.1875
0.7,0.3,6,92.375,1.2516,94.4375
0.7,0.3,7,92.4875,1.5164,94.1875
0.7,0.3,8,90.8375,2.7209,95.1875
